Gyro Roll;Gyro Pitch;Gyro Yaw;Accel X;Accel Y;Accel Z
0.63;-0.026;0;-0.859;-0.028;-7.337
0.622;0.019;0;-0.162;-3.432;-11.497
0.661;-2.92E-03;0;-2.184;-0.49;-8.058
0.642;-0.013;0;-1.386;-1.106;-8.049
0.604;0.022;0;0.423;-8.59E-03;-10.634
0.66;0.027;0;1.583;-0.336;-7.518
0.63;0.028;0;2.251;-1.178;-9.771
0.642;-0.026;0;-1.138;-2.379;-9.772
0.644;-7.26E-03;0;0.148;-3.932;-8.688
0.618;0.022;0;-1.288;-0.244;-11.41
0.598;-8.37E-03;0;-0.852;-3.126;-7.721
0.631;-0.022;0;-0.542;-1.401;-10.231
0.591;-0.012;0;-1.081;-1.868;-7.258
0.602;1.95E-03;0;0.951;0.086;-8.772
0.579;2.88E-03;0;-0.452;-2.279;-11.916
0.596;-0.022;0;-2.278;-0.305;-9.845
0.571;-5.46E-03;0;1.271;-0.293;-10.879
0.61;-0.027;0;-0.633;-0.739;-9.058
0.597;0.021;0;-0.811;-3.856;-7.864
0.615;-8.83E-03;0;1.073;-4.217;-10.881
0.587;6.30E-03;0;0.485;-0.174;-8.31
0.588;3.62E-03;0;-2.101;-3.81;-10.738
0.592;0.018;0;-2.134;-1.948;-8.425
0.593;0.01;0;-0.628;-0.997;-8.167
0.538;-0.023;0;-1.151;-2.098;-9.06
0.578;-0.028;0;-1.388;-3.174;-7.931
0.551;-0.024;0;1.366;-0.563;-7.705
0.556;0.03;0;1.553;-1.665;-11.64
0.522;-6.23E-03;0;0.875;-4.785;-10.804
0.557;4.86E-03;0;-1.623;-1.327;-9.646
0.524;-0.025;0;1.17;-4.029;-10.071
0.501;0.032;0;1.958;-2.113;-9.409
0.508;9.13E-03;0;-1.285;-1.804;-8.268
0.501;0.012;0;1.77;-3.676;-9.161
0.541;0.034;0;-0.781;-0.792;-9.288
0.543;-3.95E-03;0;1.346;-5.508;-10.742
0.49;9.93E-04;0;-2.177;-5.325;-9.923
0.474;-0.027;0;2.127;-1.576;-9.278
0.478;-0.01;0;0.837;-3.095;-9.119
0.481;-1.51E-03;0;0.871;-4.435;-10.326
0.472;0.021;0;1.172;-5.582;-9.608
0.479;-0.018;0;-1.953;-1.65;-7.319
0.488;-0.018;0;-0.162;-3.125;-8.471
0.457;0.01;0;-2.15;-4.498;-8.421
0.477;2.95E-03;0;0.06;-5.438;-9.236
0.458;-6.60E-03;0;2.086;-5.224;-7.16
0.459;-0.017;0;-0.913;-4.286;-8.775
0.445;-0.021;0;-2.231;-2.859;-9.974
0.443;-3.63E-03;0;0.391;-5.083;-10.849
0.462;-0.019;0;-1.62;-5.188;-10.242
0.418;5.93E-03;0;-0.779;-2.583;-9.947
0.422;7.30E-03;0;-0.766;-3.43;-7.513
0.419;0.024;0;-2.136;-4.157;-6.874
0.438;-2.93E-03;0;-1.796;-5.099;-9.574
0.374;7.80E-03;0;-1.23;-4.675;-9.36
0.379;0.02;0;-0.032;-6.224;-10.31
0.378;0.031;0;-1.766;-2.068;-7.031
0.374;-0.016;0;1.195;-2.822;-10.791
0.38;0.021;0;0.908;-5.653;-8.617
0.336;-6.61E-03;0;-0.205;-4.521;-9.246
0.327;-4.51E-03;0;0.922;-6.122;-10.558
0.345;0.017;0;1.648;-6.022;-8.128
0.35;-0.029;0;-2.045;-3.487;-8.916
0.337;2.74E-03;0;0.618;-4.266;-7.179
0.305;-8.62E-03;0;-1.157;-4.204;-10.289
0.304;0.03;0;1.411;-2.589;-6.681
0.309;-8.35E-03;0;0.956;-2.045;-9.416
0.322;-0.03;0;-1.406;-3.201;-9.039
0.276;0.016;0;-0.729;-2.951;-9.348
0.306;-0.021;0;0.557;-6.174;-9.199
0.261;0.027;0;-1.051;-2.699;-8.609
0.299;0.031;0;2.136;-6.669;-10.142
0.245;-0.029;0;-1.572;-6.44;-7.193
0.294;0.015;0;-0.537;-3.783;-10.698
0.285;-5.91E-03;0;1.76;-3.748;-8.691
0.264;-5.08E-03;0;-1.15;-3.133;-6.712
0.266;7.02E-03;0;1.151;-2.685;-7.901
0.233;0.03;0;-2.105;-2.509;-10.497
0.255;-0.03;0;-1.926;-2.833;-8.525
0.228;0.029;0;1.181;-5.215;-9.429
0.208;0.019;0;-0.915;-6.021;-7.417
0.207;0.017;0;0.693;-2.366;-8.03
0.187;4.71E-03;0;1.834;-2.37;-9.217
0.187;-0.03;0;-2.274;-2.393;-7.088
0.147;-0.026;0;-1.242;-6.348;-7.841
0.147;-6.43E-03;0;1.234;-5.77;-6.473
0.141;0.024;0;-0.505;-3.556;-8.272
0.129;-7.20E-03;0;-2.326;-3.227;-10.187
0.116;-5.75E-03;0;-1.42;-3.097;-10.692
0.108;0.019;0;0.334;-5.991;-9.752
0.154;0.027;0;0.025;-3.385;-6.38
0.123;-0.03;0;0.15;-3.687;-6.175
0.144;-3.55E-03;0;1.291;-3.749;-8.359
0.108;0.029;0;-1.878;-2.641;-8.148
0.121;-0.03;0;0.193;-4.282;-7.578
0.107;-0.012;0;-1.003;-6.549;-9.047
0.06;0.027;0;-0.632;-6.126;-7.407
0.061;-0.03;0;2.132;-5.756;-10.159
0.045;0.015;0;-0.287;-2.701;-8.007
0.033;0.03;0;-1.015;-5.338;-6.184
0.047;0.019;0;0.699;-2.918;-6.814
0.067;0.022;0;-1.259;-4.411;-10.068
0.04;-2.80E-04;0;-1.02;-4.773;-6.893
0.028;5.58E-03;0;0.168;-4.928;-9.146
0.028;-0.024;0;-1.631;-3.633;-8.052
-0.01;-0.022;0;-1.48;-5.652;-6.596
0.027;-3.99E-04;0;-1.404;-6.488;-6.12
-1.30E-03;0.011;0;-1.535;-6.691;-6.52
3.71E-03;-0.021;0;-0.07;-6.675;-8.948
-2.77E-03;-0.019;0;1.661;-4.316;-10.125
-0.014;-0.019;0;0.705;-5.739;-7.99
-0.027;0.019;0;-2.34;-6.258;-6.305
-0.042;0.019;0;0.798;-3.269;-10.166
-0.071;0.027;0;-1.139;-3.933;-9.674
-0.097;0.014;0;-2.293;-2.936;-6.384
-0.05;-0.017;0;-0.83;-3.907;-9.187
-0.089;-6.25E-03;0;-2.099;-3.618;-10.261
-0.119;0.02;0;-1.957;-6.979;-10.167
-0.126;-0.023;0;1.233;-4.632;-9.76
-0.102;-0.023;0;-1.584;-3.531;-8.861
-0.129;-0.018;0;0.329;-3.57;-8.557
-0.111;-0.019;0;7.09E-04;-3.33;-10.223
-0.166;0.016;0;0.812;-6.119;-9.476
-0.148;0.021;0;2.234;-4.99;-9.774
-0.125;0.024;0;-1.484;-2.367;-6.22
-0.165;0.026;0;-0.118;-4.979;-6.978
-0.156;-0.028;0;1.263;-5.863;-8.808
-0.172;-2.67E-03;0;0.015;-4.285;-9.421
-0.212;-9.90E-03;0;-2.276;-4.166;-10.324
-0.222;0.03;0;0.091;-6.849;-8.729
-0.199;0.017;0;-0.615;-3.722;-6.883
-0.232;-2.71E-03;0;-0.868;-6.344;-7.674
-0.202;-2.69E-03;0;0.447;-3.332;-7.288
-0.226;-0.02;0;0.951;-3.485;-7.304
-0.219;2.72E-04;0;0.92;-2.169;-9.676
-0.223;0.021;0;-0.309;-2.359;-9.505
-0.272;2.52E-04;0;0.233;-6.392;-6.608
-0.272;0.025;0;-2.013;-3.947;-6.327
-0.272;3.65E-03;0;0.852;-5.707;-10.34
-0.285;-0.028;0;-0.083;-2.998;-6.68
-0.289;-4.53E-03;0;1.345;-4.112;-10.679
-0.272;0.014;0;0.231;-6.436;-9.222
-0.289;3.61E-06;0;-0.84;-4.063;-11.015
-0.319;7.20E-03;0;-1.462;-2.53;-10.525
-0.307;-0.011;0;1.766;-4.266;-6.853
-0.316;-5.22E-03;0;2.262;-4.781;-10.209
-0.328;-3.25E-03;0;-0.852;-6.461;-9.171
-0.343;-0.016;0;-1.026;-3.621;-10.783
-0.311;-0.014;0;2.044;-4.909;-10.573
-0.359;3.47E-03;0;1.315;-2.721;-7.552
-0.343;6.82E-03;0;-2.034;-1.977;-10.999
-0.355;-9.70E-03;0;0.906;-1.886;-9.585
-0.333;9.28E-03;0;1.517;-4.321;-10.558
-0.4;0.011;0;1.763;-2.36;-10.184
-0.383;-0.022;0;-1.849;-4.626;-9.345
-0.373;-0.023;0;-1.548;-2.28;-10.35
-0.412;8.00E-03;0;1.151;-4.319;-8.333
-0.378;0.029;0;2.189;-5.237;-8.879
-0.372;0.012;0;1.757;-5.313;-7.92
-0.386;4.74E-03;0;-0.62;-4.848;-9.694
-0.396;-0.012;0;-1.44;-2.173;-7.879
-0.44;-0.025;0;-1.34;-1.979;-8.126
-0.4;0.013;0;1.466;-3.696;-10.045
-0.409;-8.63E-03;0;-1.952;-3.084;-6.76
-0.444;-0.03;0;-0.745;-4.741;-8.295
-0.454;0.029;0;-0.558;-3.417;-8.114
-0.449;0.021;0;2.358;-4.598;-10.411
-0.447;0.011;0;-1.783;-4.542;-10.751
-0.449;-0.023;0;0.857;-2.349;-9.072
-0.494;0.013;0;-1.769;-2.598;-8.962
-0.499;-0.022;0;2.21;-3.008;-9.07
-0.5;0.022;0;-0.784;-1.549;-8.198
-0.495;-0.031;0;-1.674;-3.363;-8.761
-0.498;-2.04E-03;0;2.083;-2.292;-8.329
-0.477;-0.022;0;2.442;-0.919;-9.197
-0.485;0.019;0;-1.678;-2.63;-10.15
-0.491;0.016;0;0.627;-4.464;-11.448
-0.507;-3.93E-04;0;-1.355;-2.247;-6.847
-0.503;0.017;0;1.641;-3.147;-8.249
-0.515;9.42E-03;0;-0.241;-4.429;-11.03
-0.509;0.019;0;1.112;-2.38;-7.4
-0.54;-0.029;0;2.101;-3.86;-6.932
-0.529;0.025;0;0.501;-1.721;-11.349
-0.574;0.015;0;1.455;-5.103;-8.184
-0.573;-7.57E-03;0;-2.22;-3.826;-9.584
-0.582;0.014;0;-0.021;-3.437;-9.805
-0.536;-3.70E-04;0;-1.056;-1.743;-9.23
-0.551;0.033;0;-1.969;-1.479;-10.014
-0.551;-0.025;0;0.925;-4.784;-11.471
-0.542;0.02;0;-2.105;-2.879;-10.695
-0.587;0.024;0;-0.137;-2.177;-7.237
-0.588;0.019;0;0.013;-3.653;-8.651
-0.548;0.027;0;-0.688;-1.648;-10.347
-0.591;2.14E-03;0;-1.194;-4.143;-11.485
-0.574;-0.018;0;0.238;-3.682;-9.28
-0.608;0.033;0;1.957;-4.506;-8.52
-0.623;-9.75E-03;0;0.27;-0.546;-9.576
-0.606;-0.02;0;-1.516;-1.895;-7.505
-0.621;0.022;0;-1.524;-0.214;-9.585
-0.608;8.26E-03;0;0.468;-0.309;-9.835
-0.601;3.56E-03;0;-0.521;-0.844;-9.461
-0.585;0.033;0;2.021;-3.215;-10.991
-0.583;-5.61E-03;0;-1.246;-2.483;-11.494
-0.601;7.54E-03;0;-0.418;0.097;-9.514
-0.602;-0.022;0;0.628;-0.866;-10.718
-0.647;-0.031;0;-1.129;-2.222;-10.238
-0.595;0.033;0;-2.077;-1.917;-10.808
-0.598;-0.021;0;-1.269;-3.234;-9.918
-0.603;0.027;0;-1.576;-1.823;-11.335
-0.663;0.023;0;2.195;-0.977;-8.679
-0.66;-0.029;0;-1.733;-0.125;-10.979
-0.63;-2.14E-03;0;1.74;-2.128;-11.353
-0.649;-2.55E-03;0;1.855;-0.317;-11.255
-0.67;-0.017;0;-1.335;0.262;-9.28
-0.609;-0.027;0;-1.989;-2.904;-7.654
-0.614;1.75E-03;0;-1.223;-3.287;-7.583
-0.64;0.013;0;1.576;-3.086;-10.435
-0.654;-3.15E-03;0;1.022;0.17;-11.558
-0.642;3.47E-03;0;-1.928;-2.838;-9.876
-0.658;0.018;0;-1.815;-1.424;-8.384
-0.618;-0.014;0;1.584;-1.48;-9.922
-0.645;0.02;0;1.489;0.09;-11.593
-0.64;-0.023;0;0.979;1.461;-11.411
-0.677;0.014;0;2.429;1.342;-7.416
-0.634;0.015;0;-0.179;-1.831;-11.115
-0.653;9.18E-03;0;-0.907;-0.042;-9.864
-0.651;3.41E-03;0;2;-2.481;-8.343
-0.65;-0.022;0;0.26;1.927;-10.778
-0.661;0.011;0;-0.574;-1.128;-8.43
-0.645;9.27E-03;0;-0.052;0.837;-7.66
-0.686;-5.20E-03;0;1.283;1.045;-10.058
-0.651;0.013;0;-0.851;-0.281;-10.898
-0.674;0.013;0;-2.257;0.641;-8.99
-0.633;5.66E-03;0;0.109;-0.354;-11.305
-0.628;0.024;0;-1.413;-1.174;-9.969
-0.653;7.68E-03;0;1.831;1.814;-11.477
-0.644;-1.55E-03;0;1.181;-0.433;-12.07
-0.662;-5.67E-03;0;-0.928;0.099;-10.546
-0.639;-0.017;0;-0.585;-0.814;-12.127
-0.648;-0.021;0;-0.921;1.219;-7.389
-0.633;-0.022;0;-1.398;-1.676;-10.763
-0.652;0.013;0;0.661;1.426;-8.014
-0.617;-0.011;0;-1.07;2.521;-7.95
-0.666;-0.014;0;-2.079;0.114;-10.832
-0.678;-9.59E-03;0;-0.993;-0.768;-11.082
-0.672;-1.49E-03;0;1.289;3.309;-8.428
-0.625;0.027;0;1.305;2.482;-8.846
-0.641;-5.92E-05;0;-1.205;1.275;-8.383
-0.635;-0.013;0;-1.075;-0.863;-10.792
-0.661;-1.28E-03;0;-0.75;3.009;-10.801
-0.632;0.011;0;2.437;3.384;-9.725
-0.65;-5.54E-03;0;-1.471;1.289;-7.59
-0.605;2.93E-03;0;-0.337;0.505;-10.1
-0.653;0.014;0;1.018;-0.895;-8.458
-0.618;2.80E-03;0;-1.512;0.958;-8.394
-0.598;-5.24E-04;0;-0.064;4.58E-03;-9.645
-0.602;0.025;0;2.331;0.287;-10.92
-0.647;-5.79E-03;0;0.487;1.836;-11.293
-0.605;-8.22E-03;0;1.035;3.362;-8.735
-0.604;-0.022;0;-0.818;2.164;-9.108
-0.596;0.018;0;-0.133;-0.182;-9.528
-0.587;-5.99E-03;0;-1.51;1.991;-8.524
-0.577;0.032;0;1.155;1.119;-7.653
-0.633;-7.82E-03;0;-1.018;1.611;-11.046
-0.595;-0.028;0;-0.304;2.088;-11.459
-0.574;0.021;0;0.071;4.086;-11.382
-0.59;6.75E-03;0;-2.207;1.349;-9.063
-0.572;1.38E-03;0;-0.429;0.948;-7.92
-0.57;-0.023;0;0.126;1.216;-10.94
-0.602;-0.023;0;-0.853;3.666;-7.461
-0.585;0.011;0;-0.903;1.31;-7.235
-0.54;9.71E-03;0;1.084;4.165;-7.546
-0.555;-8.12E-03;0;2.203;2.554;-11.794
-0.588;0.017;0;-1.385;4.855;-9.403
-0.574;0.034;0;1.518;2.201;-11.605
-0.584;-0.022;0;-1.865;1.437;-11.179
-0.525;0.034;0;-0.681;1.341;-8.075
-0.519;0.013;0;-1.38;1.266;-10.461
-0.535;-3.49E-03;0;-0.444;0.731;-7.275
-0.539;0.026;0;0.225;3.815;-9.026
-0.509;-3.78E-03;0;2.287;1.607;-10.981
-0.5;0.026;0;1.039;1.967;-10.347
-0.551;0.011;0;2.116;1.716;-9.872
-0.535;-8.37E-03;0;1.079;2.796;-7.607
-0.487;0.02;0;-1.092;3.244;-11.466
-0.52;0.02;0;1.355;1.571;-10.448
-0.524;3.77E-03;0;-2.214;3.644;-8.027
-0.482;0.016;0;-2.145;3.799;-7.238
-0.516;0.033;0;1.876;5.281;-8.35
-0.518;-0.012;0;1.552;4.997;-7.235
-0.462;0.027;0;-1.164;5.26;-9.815
-0.455;0.021;0;-2.264;3.77;-11.363
-0.449;0.032;0;2.337;1.369;-10.591
-0.494;-0.022;0;0.786;5.98;-7.902
-0.473;-5.73E-03;0;0.487;4.351;-10.472
-0.464;0.012;0;2.288;4.228;-10.053
-0.474;0.011;0;2.173;5.894;-8.91
-0.462;2.99E-03;0;2.275;5.82;-10.56
-0.407;-0.02;0;-0.331;3.13;-11.197
-0.454;9.54E-04;0;-1.576;2.084;-9.762
-0.447;0.024;0;7.25E-03;4.987;-8.114
-0.445;-0.015;0;-2.04;5.106;-6.656
-0.397;1.65E-03;0;1.165;5.818;-7.299
-0.427;0.03;0;-0.746;6.295;-8.415
-0.391;0.027;0;-1.749;5.48;-9.531
-0.373;-0.016;0;-1.775;2.047;-10.434
-0.383;-0.03;0;1.515;3.602;-8.197
-0.394;0.012;0;0.192;3.448;-7.141
-0.367;-1.63E-03;0;2.329;3.941;-10.884
-0.365;-0.015;0;0.939;2.211;-9.687
-0.344;-9.52E-03;0;-1.236;4.658;-7.543
-0.375;-2.79E-03;0;-0.624;2.056;-10.591
-0.332;0.023;0;-2.32;5.581;-9.158
-0.314;-0.016;0;0.746;6.042;-10.835
-0.296;0.025;0;-0.799;3.491;-9.233
-0.302;4.97E-03;0;0.645;6.546;-11.038
-0.288;2.87E-05;0;0.662;6.509;-6.486
-0.311;0.023;0;0.162;2.985;-10.107
-0.277;-0.019;0;1.87;4.948;-8.343
-0.307;4.95E-03;0;-0.892;2.675;-9.121
-0.291;-0.023;0;0.698;6.636;-9.409
-0.253;-0.011;0;-1.553;5.862;-10.98
-0.298;0.021;0;-0.7;6.775;-8.727
-0.24;-4.55E-03;0;2.149;2.425;-8.759
-0.222;-0.027;0;0.365;5.145;-7.117
-0.214;-0.029;0;1.493;5.34;-10.985
-0.209;-0.027;0;-0.732;3.206;-9.964
-0.233;-0.028;0;-0.634;4.174;-10.26
-0.202;0.029;0;-0.394;2.58;-10.374
-0.2;-0.027;0;-0.124;3.111;-10.733
-0.2;0.015;0;0.299;4.768;-6.929
-0.181;-0.014;0;1.611;2.744;-6.432
-0.19;0.018;0;0.966;4.728;-6.919
-0.214;-0.012;0;1.586;3.609;-6.727
-0.149;6.22E-03;0;-2.202;7.022;-6.784
-0.18;0.032;0;0.113;6.057;-10.547
-0.144;6.91E-03;0;2.211;4.277;-6.404
-0.152;0.027;0;-0.742;2.727;-6.401
-0.143;0.027;0;1.616;4.359;-10.521
-0.156;0.024;0;-0.498;5.519;-10.384
-0.099;-0.014;0;0.368;2.728;-6.612
-0.147;-0.023;0;1.704;7.174;-7.707
-0.108;0.018;0;-2.282;5.61;-7.121
-0.129;-3.99E-03;0;-0.232;5.902;-7.016
-0.084;0.016;0;2.372;5.269;-10.75
-0.095;0.013;0;-0.063;2.765;-10.558
-0.077;-0.025;0;-1.81;3.378;-9.179
-0.054;-2.97E-03;0;-0.754;4.136;-8.509
-0.079;2.68E-03;0;-0.943;3.028;-9.293
-0.076;-0.025;0;2.313;6.221;-7.221
-0.041;0.034;0;1.716;2.862;-9.802
-0.032;8.34E-03;0;-0.596;3.571;-7.414
-0.019;0.032;0;-1.362;5.208;-8.092
-0.023;0.027;0;-0.648;3.414;-9.387
-0.033;-1.00E-02;0;-0.889;4.415;-9.827
0.03;0.021;0;1.819;5.984;-9.327
0.036;-7.90E-03;0;-0.499;5.71;-6.612
0.03;0.017;0;-2.327;4.78;-6.12
8.64E-03;0.027;0;-0.106;7.127;-9.569
0.055;5.00E-03;0;2.15;5.413;-6.766
0.015;0.026;0;-1.553;4.453;-8.015
0.066;-0.012;0;-1.954;6.391;-6.542
0.068;0.017;0;-1.829;4.604;-8.394
0.057;0.034;0;0.336;3.003;-8.937
0.042;2.97E-03;0;0.739;6.45;-8.215
0.088;-0.013;0;-0.727;5.711;-8.607
0.106;-0.024;0;-1.999;6.579;-7.292
0.09;-0.027;0;-1.829;4.435;-7.201
0.137;0.022;0;-1.701;3.464;-7.16
0.085;0.027;0;-0.926;4.73;-9.33
0.139;1.94E-03;0;2.111;4.641;-9.642
0.098;-0.015;0;-1.316;4.739;-10.845
0.144;3.16E-04;0;-2.218;5.535;-8.7
0.156;0.013;0;1.579;5.291;-8.416
0.145;-0.011;0;2.416;7.07;-10.573
0.175;5.83E-03;0;-2.288;3.739;-8.943
0.143;0.024;0;2.383;7.012;-9.045
0.189;0.019;0;-2.221;6.215;-10.08
0.188;0.015;0;1.178;3.367;-8.54
0.199;0.03;0;1.303;4.092;-7.333
0.226;-0.01;0;0.243;2.456;-7.441
0.232;-4.17E-03;0;0.662;7.036;-8.641
0.243;0.032;0;0.32;2.689;-10.31
0.212;0.034;0;1.661;6.303;-10.909
0.233;4.71E-03;0;-2.058;4.348;-10.252
0.23;-0.031;0;0.424;3.933;-10.78
0.239;-0.021;0;2.166;6.791;-10.092
0.234;-0.014;0;-1.837;5.557;-8.912
0.238;0.01;0;-1.917;4.917;-9.191
0.24;-6.92E-03;0;-1.594;6.679;-7.913
0.263;-0.017;0;2.354;4.001;-10.142
0.294;0.012;0;0.942;4.768;-6.503
0.27;0.032;0;-2.066;2.253;-10.637
0.284;3.20E-03;0;-0.444;4.525;-9.261
0.325;-7.36E-03;0;-1.016;3.448;-10.711
0.296;-7.88E-03;0;-2.182;5.395;-6.453
0.318;-9.10E-03;0;-0.533;4.202;-10.261
0.354;0.017;0;1.905;5.99;-10.621
0.342;0.027;0;-1.241;3.801;-7.818
0.366;-0.023;0;-0.049;4.873;-8.257
0.368;-3.71E-03;0;1.979;5.206;-9.125
0.376;0.033;0;2.246;3.54;-9.407
0.352;-8.93E-03;0;0.889;2.258;-8.434
0.362;0.033;0;-2.046;5.455;-10.258
0.39;0.011;0;1.323;3.415;-8.738
0.397;0.023;0;-1.172;2.562;-8.278
0.414;-0.021;0;2.035;5.349;-10.224
0.413;-0.023;0;1.537;5.628;-9.968
0.423;-3.86E-03;0;0.556;5.172;-9.122
0.403;8.16E-03;0;0.646;4.068;-7.338
0.412;8.53E-04;0;-1.762;3.078;-8.327
0.41;-2.63E-04;0;-0.779;2.954;-7.387
0.416;0.023;0;-1.648;2.461;-9.888
0.424;-0.03;0;0.082;3.629;-8.97
0.468;8.02E-03;0;-1.727;2.549;-9.945
0.457;-9.11E-03;0;1.591;3.513;-11.338
0.431;2.78E-03;0;-1.553;5.037;-9.495
0.461;-0.024;0;0.229;1.717;-11.237
0.456;6.14E-04;0;0.344;5.721;-8.672
0.483;0.01;0;-0.188;4.306;-10.336
0.461;-0.02;0;1.66;2.248;-7.532
0.517;9.29E-03;0;0.751;1.434;-9.111
0.473;0.033;0;-0.571;3.377;-9.903
0.476;-7.56E-03;0;-1.94;1.501;-8.964
0.486;-0.018;0;-0.289;3.582;-9.987
0.504;8.85E-03;0;-0.035;3.237;-8.303
0.538;-0.021;0;1.228;4.546;-11.173
0.543;5.57E-03;0;-0.32;5.285;-9.563
0.544;0.026;0;-0.305;4.089;-8.686
0.515;0.014;0;-1.27;1.466;-8.466
0.506;-0.022;0;-0.538;5.246;-9.537
0.532;4.27E-03;0;-0.039;3.642;-11.353
0.567;0.02;0;2.275;4.501;-7.004
0.53;-7.63E-03;0;1.329;1.893;-8.616
0.551;-8.73E-03;0;-1.76;2.277;-7.144
0.535;5.66E-03;0;-0.068;4.849;-7.743
0.57;0.02;0;0.915;4.294;-10.118
0.531;0.032;0;-1.075;2.634;-10.756
0.538;0.029;0;-2.234;4.024;-10.209
0.564;0.025;0;-2.063;4.854;-10.689
0.6;-0.019;0;2.141;1.377;-8.646
0.583;0.02;0;-1.913;0.887;-7.28
0.614;0.021;0;1.08;4.596;-11.753
0.572;-0.031;0;2.228;4.539;-10.753
0.582;-3.50E-03;0;-0.467;3.182;-8.569
0.613;0.015;0;-1.765;1.473;-9.83
0.566;0.03;0;-1.43;3.04;-11.002
0.576;0.02;0;2.112;-0.068;-7.464
0.58;0.033;0;2.4;1.115;-11.264
0.601;-0.018;0;-0.267;3.153;-9.061
0.597;-0.03;0;2.349;0.314;-11.752
0.598;-0.018;0;-1.432;3.071;-9.041
0.624;0.022;0;-1.045;-0.326;-10.97
0.606;9.44E-03;0;-0.632;1.157;-9.503
0.598;4.29E-03;0;0.724;2.876;-9.318
0.633;-0.021;0;-1.773;2.177;-11.078
0.63;-0.027;0;-1.79;-0.691;-9.68
0.614;0.027;0;2.042;1.139;-9.759
0.644;-0.019;0;0.986;-0.771;-9.334
0.645;-0.013;0;-0.469;0.541;-11.884
0.666;-0.013;0;1.563;0.306;-11.001
0.607;0.013;0;0.631;1.281;-9.729
0.649;0.014;0;1.904;0.762;-11.094
0.65;-0.021;0;-0.08;-0.468;-11.604
0.661;0.017;0;0.23;-1.134;-7.403
0.666;0.019;0;0.895;0.238;-11.232
0.639;0.032;0;1.666;2.677;-8.322
0.625;-0.027;0;0.027;2.633;-9.528
0.657;-1.51E-03;0;-1.498;-0.6;-8.928
0.622;0.034;0;0.134;2.073;-12.014
0.664;0.018;0;-1.988;-0.411;-7.368
0.648;0.034;0;0.048;2.052;-9.225
0.63;-5.76E-03;0;0.368;-0.206;-7.612
0.674;-7.05E-03;0;1.286;-1.035;-7.571
0.655;-2.23E-03;0;-0.22;-1.871;-9.952
0.654;0.032;0;-2.077;0.787;-7.438
0.658;-0.028;0;-2.082;2.499;-7.392
0.628;0.018;0;-6.44E-03;-1.02;-10.399
0.646;-1.54E-04;0;1.802;2.502;-8.528
0.686;0.029;0;-1.067;-1.963;-10.031
0.662;2.96E-03;0;0.025;-1.403;-8.955
0.69;0.017;0;2.307;-2.037;-9.744
0.685;0.032;0;0.059;1.852;-8.679
0.643;0.02;0;-1.748;0.445;-7.672
0.692;0.021;0;0.325;1.727;-12.01
0.628;-0.029;0;0.931;1.299;-11.292
0.642;0.021;0;-0.982;-2.121;-11.267
0.646;-0.027;0;-1.044;1.504;-7.394
0.646;3.99E-03;0;-0.119;-2.707;-10.951
0.684;-0.018;0;1.347;-0.592;-7.733
0.631;-0.03;0;1.555;0.622;-11.997
0.628;0.015;0;-1.815;1.215;-9.483
0.676;-0.016;0;-1.997;-0.772;-7.944
0.647;0.016;0;1.664;-2.076;-10.034
0.672;0.017;0;0.667;-2.815;-8.796
0.627;-8.50E-03;0;-0.858;-1.293;-11.404
0.623;0.011;0;-0.712;-1.999;-9.791
0.614;-5.29E-03;0;-1.695;-3.209;-9.596
0.63;-0.021;0;1.844;-0.805;-7.393
0.621;-0.028;0;0.857;1.083;-9.918
0.609;0.015;0;-1.568;-3.051;-8.57
0.65;-0.01;0;-1.688;0.011;-10.725
0.655;-0.013;0;-0.841;0.719;-10.67
0.604;-0.013;0;-0.627;0.415;-11.021
0.648;0.018;0;0.485;-2.462;-8.545
0.604;0.034;0;-0.207;-1.649;-8.416
0.646;0.019;0;1.238;0.478;-11.021
0.607;-0.014;0;0.342;0.617;-9.227
0.629;-0.023;0;-0.343;-3.962;-8.007
0.609;0.03;0;-1.786;-2.888;-7.6
0.599;-0.016;0;1.351;-2.981;-9.746
0.619;0.027;0;-0.217;-1.955;-8.321
0.577;-0.014;0;-1.625;-3.574;-8.155
0.617;0.012;0;-0.697;-2.364;-11.746
0.594;-0.031;0;2.177;0.118;-10.615
0.599;0.014;0;0.282;-2.444;-11.463
0.611;0.031;0;-0.7;-3.757;-10.564
0.621;-0.031;0;0.098;-0.163;-9.662
0.591;-0.023;0;-0.891;-4.095;-11.62
0.574;5.68E-03;0;0.161;-3.287;-9.486
0.596;-0.026;0;-0.844;-1.704;-8.035
0.568;0.028;0;0.649;-3.069;-8.56
0.599;0.019;0;-0.982;-4.481;-9.355
0.568;2.11E-03;0;-1.136;-4.171;-10.663
0.55;0.029;0;-1.232;-4.687;-7.302
0.568;-8.51E-03;0;-1.711;-4.01;-7.636
0.524;-0.026;0;2.352;-0.963;-11.197
0.554;0.034;0;-0.655;-4.599;-10.979
0.545;-6.54E-03;0;0.493;-5.137;-11.474
0.522;0.033;0;-1.867;-2.951;-8.308
0.521;-7.26E-03;0;1.469;-5.147;-7.238
0.561;7.38E-03;0;-2.168;-4.666;-10.675
0.494;-0.026;0;-2.16;-1.992;-10.286
0.512;0.026;0;1.338;-1.961;-8.218
0.49;0.011;0;-4.94E-03;-5.491;-7.708
0.484;0.033;0;-0.567;-4.024;-9.761
